번호,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지전화,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y),,
1375,1,영업/정상,13,영업중,,,,1670-9977,,경상남도 거제시 장목면 농소리 25,"경상남도 거제시 장목면 거제북로 2501-40, 17층",53200,한화리조트거제벨버디어 인피니티풀,356182.8802,168984.0185,,
1376,1,영업/정상,13,영업중,,,,031-546-1561,,경기도 용인시 수지구 신봉동 33 센트럴500,"경기도 용인시 수지구 신봉2로 2, 센트럴500 지층 B01호 (신봉동)",16815,스윔키즈,206837.7889,424586.1505,,
1377,1,영업/정상,13,영업중,,,,032-554-9500,,인천광역시 계양구 작전동 442-1번지 지2층,"인천광역시 계양구 계양대로 37, 지2층 (작전동, 진명스포아트)",21111,진명스포아트,175320.6362,447245.6649,,
1378,1,영업/정상,13,영업중,,,,032-710-1213,,인천광역시 계양구 계산동 1084-3 은행마을태산아파트 상가동,"인천광역시 계양구 용종로 23, 은행마을태산아파트 상가동 지층 B01,B19호 (계산동)",21070,블루엔키즈,176958.1266,448178.0614,,
1379,1,영업/정상,13,영업중,,,,02-6952-1997,,서울특별시 성북구 길음동 1276 삼부아파트,"서울특별시 성북구 동소문로 248, 삼부아파트 상가 102동 지하1층 (길음동, 삼부아파트)",2735,노블스위밍랩,202029.9818,455605.7169,,
1380,1,영업/정상,13,영업중,,,,248-0040,440-836,경기도 수원시 장안구 정자동 266-3,경기도 수원시 장안구 대평로 128 (정자동),,(주)수정스포츠,199142.5993,421905.1175,,
1381,1,영업/정상,13,영업중,,,,291-0911,,경기도 수원시 권선구 구운동 501 서호노인복지관,"경기도 수원시 권선구 구운로4번길 34, 서호노인복지관 (구운동)",16409,서호노인복지관,197805.0346,419638.9747,,
1382,1,영업/정상,13,영업중,,,,898-6549,,경기도 수원시 권선구 세류동 483 버드내노인복지회관,"경기도 수원시 권선구 권선로564번길 36, 버드내노인복지회관 (세류동)",16576,버드내노인복지회관,200990.0154,417687.0496,,
1383,1,영업/정상,13,영업중,,,,233-5001,441-886,경기도 수원시 권선구 권선동 1311-8 지하 1층,경기도 수원시 권선구 동수원로 218-39 (권선동),16554,주식회사 아이풀,203119.6598,416313.6841,,
1384,1,영업/정상,13,영업중,,,,241-6758,440-854,경기도 수원시 장안구 파장동 599-24 지하 1층,경기도 수원시 장안구 파장로 40 (파장동),16351,참스포츠(씨엘키즈),199600.6476,422608.8017,,
1385,1,영업/정상,13,영업중,,,,"237-4834, 239-3072",441-826,경기도 수원시 권선구 권선동 1163-6 지하 1층,"경기도 수원시 권선구 권중로11번길 11 (권선동, 지하 1층)",16562,학촌실내수영장,202916.4885,417151.4383,,
1386,1,영업/정상,13,영업중,,,,546-8989,,경기도 수원시 장안구 정자동 395,"경기도 수원시 장안구 장안로 232, 지하1층 (정자동, 동신아파트)",16340,마린크루 수원센터,199378.8253,422433.1633,,
1387,1,영업/정상,13,영업중,,,,051-204-0101,,부산광역시 강서구 명지동 1401-4,"부산광역시 강서구 영강길 87, 2층 (명지동)",46725,이야 오르카 명지점,375497.314,180515.8865,,
1388,1,영업/정상,13,영업중,,,,062-222-6002,,광주광역시 동구 계림동 563-1,"광주광역시 동구 무등로 334, 1층 (계림동)",61420,스위밍차일드 계림직영점,192583.8754,184676.218,,
1389,1,영업/정상,13,영업중,,,,031-263-7907,,경기도 용인시 수지구 죽전동 347-5 자연유치원,"경기도 용인시 수지구 달맞이로 53, 자연유치원 B1층 (죽전동)",16873,해피오션스포츠,210285.2427,424954.1957,,
1390,1,영업/정상,13,영업중,,,,031-8092-1900,,경기도 안성시 공도읍 진사리 354 스타필드 안성,"경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성",17563,아쿠아필드,213062.919,388093.0367,,
1391,1,영업/정상,13,영업중,,,,,,경기도 동두천시 지행동 737-3,"경기도 동두천시 평화로 2253, 1층 (지행동)",11356,플라이 키즈 수윔,204888.5169,487381.0475,,
1392,1,영업/정상,13,영업중,,,,031-702-9912,,경기도 성남시 분당구 야탑동 537-1 EUGENE'S 빌딩,"경기도 성남시 분당구 야탑로 22, EUGENE'S 빌딩 3층 (야탑동)",13522,더 풀(THE POOL),210675.0583,434048.3702,,
1393,1,영업/정상,13,영업중,,,,02-808-0501,,경기도 광명시 하안동 61-1 조일프라자빌딩,"경기도 광명시 하안로288번길 15, 조일프라자빌딩 지하4층 (하안동)",14306,(주)맥슨,189427.5332,440012.6003,,
1394,1,영업/정상,13,영업중,,,,,,부산광역시 사하구 감천동 387-12,부산광역시 사하구 원양로 379 (감천동),49449,서부안심생존센터,382859.0365,177962.8763,,
1395,1,영업/정상,13,영업중,,,,0507-1464-7829,,경기도 고양시 덕양구 도내동 1094 1층 101~104호,"경기도 고양시 덕양구 도래울로 42-8, 1층 101~104호 (도내동)",10551,제이아쿠아짐,188399.8862,458526.635,,
1396,1,영업/정상,13,영업중,,,,062-572-9764,,광주광역시 북구 양산동 938,광주광역시 북구 연양로67번길 21 (양산동),61071,주식회사 어반어린이스위밍랩,188546.2475,189943.9268,,
1397,1,영업/정상,13,영업중,,,,,,경기도 용인시 기흥구 중동 38-8 동백캐슬 타운하우스 비201호,"경기도 용인시 기흥구 동백죽전대로 217, 비201호 (중동, 동백캐슬 타운하우스)",16995,아쿠아 런,213948.8055,417737.123,,
1398,1,영업/정상,13,영업중,,,,,,경기도 안양시 동안구 호계동 966-43,경기도 안양시 동안구 경수대로519번길 46-6 (호계동),14120,좋은마음 수중발달센터,195972.7916,429630.0093,,
1399,1,영업/정상,13,영업중,,,,02-2143-1142,,"서울특별시 송파구 잠실동 40-1 롯데월드 IG-B3F 10,11호","서울특별시 송파구 올림픽로 240, 롯데월드 IG-B3F 10,11호 (잠실동)",5554,아쿠아랩 잠실 롯데월드점,208589.3633,445455.9041,,
1400,1,영업/정상,13,영업중,,,,063-322-6884,,전북특별자치도 무주군 무주읍 오산리 산 106,전북특별자치도 무주군 무주읍 무학로 153-36,55523,향로산 자연휴양림 수영장,260333.1837,280587.2993,,
1401,1,영업/정상,13,영업중,,,,322-9000,568-811,전북특별자치도 무주군 설천면 심곡리 1299-1,전북특별자치도 무주군 설천면 만선로 185,,무주 덕유산리조트 옥외풀장,265993.8934,265716.9172,,
1402,1,영업/정상,13,영업중,,,,324-2300,568-804,전북특별자치도 무주군 무주읍 읍내리 229-2,전북특별자치도 무주군 무주읍 주계로 97,,수달수영장,259500.6794,278724.5812,,
1403,1,영업/정상,13,영업중,,,,063-322-7751,568-802,전북특별자치도 무주군 무주읍 당산리 343,전북특별자치도 무주군 무주읍 괴목로 1330,,무주종합수련원 수영장,261705.2917,278429.7965,,
1404,1,영업/정상,13,영업중,,,,063-320-5661,,,전북특별자치도 무주군 설천면 무설로 1324 (반디랜드),55546,시설사업소 반디휴양 수영장,268316.6338,279462.8334,,
1405,1,영업/정상,13,영업중,,,,063-580-3992,579-802,전북특별자치도 부안군 부안읍 동중리 99-8,전북특별자치도 부안군 부안읍 석정로 165,,부안국민체육센터(실내수영장),176146.1594,247917.1158,,
1406,1,영업/정상,13,영업중,,,,063-561-3698,,전북특별자치도 고창군 상하면 자룡리 399-17 옥외수영장,"전북특별자치도 고창군 상하면 상하농원길 6-26, 옥외수영장",56408,상하농원 파머스빌리지 수영장,150072.6524,216248.8732,,
1407,1,영업/정상,13,영업중,,,,,,,전북특별자치도 순창군 순창읍 장류로 407-11,56033,순창군 실내수영장,213366.965,208623.9755,,
1408,1,영업/정상,13,영업중,,,,636404453,566-805,전북특별자치도 임실군 임실읍 이도리 504,전북특별자치도 임실군 임실읍 호국로 1628,,임실국민체육센터,225419.7104,234306.0808,,
1409,1,영업/정상,13,영업중,,,,063-467-0337,,전북특별자치도 군산시 나운동 527-41,전북특별자치도 군산시 나운로 13 (나운동),54135,시티스포츠클럽,173261.2664,274388.4985,,
1410,1,영업/정상,13,영업중,,,,,,전북특별자치도 군산시 나운동 45-10,"전북특별자치도 군산시 백토로 119, 지하1층 (나운동, 우리은행)",54136,키즈풀,173415.9867,274264.3754,,
1411,1,영업/정상,13,영업중,,,,852-7889,570-979,전북특별자치도 익산시 영등동 303-7 2층,"전북특별자치도 익산시 고봉로18길 28  (영등동,2층)",,키즈풀,197386.043,272434.0533,,
1412,1,영업/정상,13,영업중,,,,032-563-1105,,인천광역시 서구 마전동 1005-6 올댓스윔,"인천광역시 서구 완정로34번길 57-21, 올댓스윔 1층 (마전동)",22642,ATS스포츠센터-판다수영아카데미 검단점,171233.6018,455137.0387,,
1413,1,영업/정상,13,영업중,,,,,,대구광역시 달서구 장기동 722-1 웃는얼굴아트센터,"대구광역시 달서구 문화회관길 160, 웃는얼굴아트센터 1층 (장기동)",42699,웃는얼굴아트센터수영장,337497.849,261409.693,,
1414,1,영업/정상,13,영업중,,,,,,경상북도 포항시 남구 오천읍 원리 1085,경상북도 포항시 남구 오천읍 원동로 109,37881,포항오천실내수영장,416600.5644,277397.8283,,
1415,1,영업/정상,13,영업중,,,,031-398-5600,,경기도 군포시 금정동 870-8,"경기도 군포시 산본로 276, 지층 (금정동)",15833,스포츠그린힐 수영장,194398.2867,428290.673,,
1416,1,영업/정상,13,영업중,,,,062-951-5002,506-831,광주광역시 광산구 장덕동 992-9,광주광역시 광산구 하남산단3번로 138 (장덕동),62231,스위밍차일드,182532.4442,187798.8815,,
1417,1,영업/정상,13,영업중,,,,062 460 2015,,광주광역시 광산구 월계동 864-1번지,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",62271,남부대국제수영장,185481.5141,189808.9783,,
1418,1,영업/정상,13,영업중,,,,,,광주광역시 광산구 도천동 135번지,"광주광역시 광산구 임방울대로 603, 지하1층 (도천동)",62244,짐슐레,184013.0056,190271.2845,,
1419,1,영업/정상,13,영업중,,,,062-971-4079,,광주광역시 광산구 월계동 756-3,"광주광역시 광산구 첨단중앙로181번길 42-25, 상가동 지하1층 (월계동, 첨단선경아파트)",62255,스마일어린이수영장,184862.4675,191423.0969,,
1420,1,영업/정상,13,영업중,,,,470-1117,,대구광역시 남구 봉덕동 1329-73,"대구광역시 남구 앞산순환로 651 (봉덕동, 홈스파월드)",42509,홈스파월드 수영장,344138.9466,260393.6196,,
1421,1,영업/정상,13,영업중,,,,521-7666,705-837,대구광역시 남구 이천동 253-2,대구광역시 남구 대봉로26길 33 (이천동),42436,광양커뮤니티(주) 대봉생활체육센터 수영장,344930.102,262392.6056,,
1422,1,영업/정상,13,영업중,,,,053-521-1122,704-923,대구광역시 달서구 용산동 230-6번지,대구광역시 달서구 용산로 181 (용산동),704-923,대구학생문화센터 수영장,338088.3414,262510.6188,,
1423,1,영업/정상,13,영업중,,,,053-592-1956,704-948,대구광역시 달서구 호산동 707-3,대구광역시 달서구 성서공단북로 132 (호산동),,(주)메트로스포렉스,334303.3959,261431.686,,
1424,1,영업/정상,13,영업중,,,,053-525-5666,704-915,대구광역시 달서구 성당동 169-13번지,대구광역시 달서구 공원순환로 237 (성당동),42672,스쿠버월드,341042.3492,261843.2461,,
1425,1,영업/정상,13,영업중,,,,053-636-0993,704-808,대구광역시 달서구 상인동 54번지,"대구광역시 달서구 월곡로 330, 지하1층 (상인동)",42749,짐스아쿠아,338600.3662,259088.6423,,
1426,1,영업/정상,13,영업중,,,,053-644-7000,,,대구광역시 달서구 조암로 38 (월성동),42753,(주)유성씨앤에프,337813.7755,259392.1645,,
1427,1,영업/정상,13,영업중,,,,053-721-7942,,,"대구광역시 달서구 조암로 17, 7층 701호 (월성동)",42758,짐스아쿠아,338002.6537,259385.957,,
1428,1,영업/정상,13,영업중,,,,051-294-7784,,부산광역시 강서구 명지동 3395-7,"부산광역시 강서구 명지국제8로 293, 1층 (명지동)",46726,아이올림픽 수영장,375459.5383,179338.7282,,
1429,1,영업/정상,13,영업중,,,,052-256-9004,,울산광역시 남구 신정동 1223-3,"울산광역시 남구 봉월로59번길 10, 지하2, 지상6층 (신정동)",44651,스타키즈,408941.1285,228912.8225,,
1430,1,영업/정상,13,영업중,,,,232-4141,682-820,울산광역시 동구 화정동 208-20번지,울산광역시 동구 봉수로 153 (화정동),44021,동구국민체육센터 수영장,419173.3524,225339.655,,
1431,1,영업/정상,13,영업중,,,,052-254-2217,,울산광역시 울주군 상북면 덕현리 686-1,울산광역시 울주군 상북면 운문로 48,44901,가지산수영장,385616.8081,237615.5479,,
1432,1,영업/정상,13,영업중,,,,052-237-6666,,울산광역시 울주군 온양읍 발리 616-1,울산광역시 울주군 온양읍 상발2길 34,44976,발리온천개발(주)아쿠아파크(실내),408171.3034,214262.733,,
1433,1,영업/정상,13,영업중,,,,052-237-6666,,울산광역시 울주군 온양읍 발리 634-1,울산광역시 울주군 온양읍 상발2길 34,44976,발리온천개발(주)아쿠아파크(실외),408246.0934,214193.3387,,
1434,1,영업/정상,13,영업중,,,,052-246-1245,,울산광역시 울주군 범서읍 중리 225-1,울산광역시 울주군 범서읍 두동로 704 (범서온천지지워터피아),44918,범서온천지지워터피아,401202.3383,238459.2254,,
1435,1,영업/정상,13,영업중,,,,051-784-1500,689-811,울산광역시 울주군 삼남면 가천리 산 4번지,울산광역시 울주군 삼남면 자수정로 112,44953,에덴파크,390145.0771,228893.1221,,
1436,1,영업/정상,13,영업중,,,,,395-806,충청북도 단양군 단양읍 상진리 산 7번지,충청북도 단양군 단양읍 삼봉로 187-18,27012,단양청소년수련관 수영장,321358.7277,387082.3502,,
1437,1,영업/정상,13,영업중,,,,064-730-7023,695-924,제주특별자치도 제주시 한림읍 금악리 산 32-1,제주특별자치도 제주시 한림읍 화전길 82,,아덴힐리조트수영장,141201.778,-16706.3821,,
1438,1,영업/정상,13,영업중,,,,02-532-4645,156-772,서울특별시 동작구 사당동 105 극동아파트 113동 상가 지하1층,"서울특별시 동작구 동작대로29길 119, 113동 지하1층 (사당동, 극동아파트)",6990,오션키즈(사당동),197802.4366,443049.214,,
1439,1,영업/정상,13,영업중,,,,02-6925-7447,156-808,서울특별시 동작구 대방동 339-1번지 솔표빌딩 B1호,"서울특별시 동작구 노량진로 26, B1호 (대방동, 솔표빌딩)",6938,오션키즈 대방센터,193639.3327,445637.8782,,
1440,1,영업/정상,13,영업중,,,,02-440-5300,134-836,서울특별시 강동구 상일동 126번지,서울특별시 강동구 구천면로93길 12 (상일동),5275,한국시각장애인복지재단,214866.3229,449869.0267,,
1441,1,영업/정상,13,영업중,,,,6348-8001,134-031,서울특별시 강동구 성내동 445-7번지 지층,"서울특별시 강동구 양재대로81길 64, 지층 (성내동)",5407,키즈토피아,211510.7771,446882.6901,,
1442,1,영업/정상,13,영업중,,,,442-0977,,서울특별시 강동구 명일동 305-39,서울특별시 강동구 양재대로 1665 (명일동),5257,오션키즈,212643.0053,450239.6997,,
1443,1,영업/정상,13,영업중,,,,442-4076,,서울특별시 강동구 강일동 679번지 중앙프라자,"서울특별시 강동구 아리수로 427, 중앙프라자 (강일동)",5211,나우수영,215356.3432,451422.3696,,
1444,1,영업/정상,13,영업중,,,,903-7111,132-040,서울특별시 도봉구 창동 804번지 대우@상가 3층,,,대우스포츠센터,203242.9685,460001.0811,,
1445,1,영업/정상,13,영업중,,,,02-2244-9001,,서울특별시 동대문구 전농동 295-29 지하1층,서울특별시 동대문구 사가정로 104 (전농동),2539,코코풀,204954.9595,452694.9364,,
1446,1,영업/정상,13,영업중,,,,,,서울특별시 도봉구 방학동 514-2번지 서울초당초등학교,"서울특별시 도봉구 해등로32길 11, 서울초당초등학교 (방학동)",1364,초당스포츠센터,201897.6832,461745.7481,,
